sgRNA	Gene	D1_High	D1_Low	D2_High	D2_Low
s_1608	PPARA	2151	2513	2531	3293
s_5035	ZKSCAN2	2310	2702	2549	3505
s_2312	ZNF45	1221	1378	1423	1814
s_1504	PBX2	2628	2826	2860	3700
s_3976	NANOG	2198	2563	2473	3353
s_5901	Non-Targeting Control	2747	3047	3199	4061
s_5172	SKOR1	1690	1887	1961	2659
s_5795	Non-Targeting Control	2218	2484	2656	3385
s_2986	PRDM4	2350	2557	2620	3508
s_2235	ZNF10	1369	1474	1522	1928
s_10	NR0B1	1237	1515	1507	1945
s_3126	ZNF281	936	1071	1048	1411
s_3821	IKZF4	1356	1392	1433	1779
s_5374	ZNF605	1796	2165	2112	2861
s_4882	LCORL	2171	2542	2439	3340
s_295	DLX3	2742	2891	3146	4093
s_1557	POU2AF1	1808	1948	1889	2477
s_5512	Non-Targeting Control	1489	1667	1694	2244
s_2822	ZNF443	2668	2907	3138	3844
s_2991	BTN3A2	1998	2269	2301	2877
s_252	CREM	2525	2889	2894	3682
s_5958	Non-Targeting Control	3168	3353	3531	4386
s_1908	STAT1	1768	1862	2024	2462
s_1577	POU3F4	1578	1907	1893	2444
s_4951	ZFP82	1805	1990	1976	2536
s_1813	SNAI1	1434	1471	1438	1966
s_2340	ZNF84	2308	2617	2615	3547
s_909	HOXD1	1479	1788	1749	2293
s_875	HOXC4	2201	2493	2471	3210
s_1367	NFIB	2410	2671	2781	3604
s_227	CCR8	2999	3324	3262	4130
s_3324	IRX4	2466	2750	2562	3544
s_918	HOXD4	1092	1297	1251	1575
s_3351	YBX2	2050	2240	2207	3095
s_2318	ZNF74	2543	2716	2839	3596
s_3211	LHX6	2827	2779	3097	4198
s_191	CEBPG	2275	2558	2608	3458
s_392	ELK1	3833	4149	4042	5417
s_3274	GRHL1	2198	2587	2657	3564
s_2299	ZNF37A	2734	3049	2974	3965
s_1866	SP3	2785	3097	2990	3813
s_2256	ZNF18	2908	3275	3194	4241
s_3565	BTNL2	1585	1706	1729	2317
s_536	FOXJ1	1779	1890	1849	2394
s_3986	GRHL2	4047	4554	4492	5907
s_2834	IKZF1	1610	1783	1685	2285
s_438	ESR2	3446	3893	3825	5218
s_954	HSF2	2311	2677	2494	3580
s_91	PRDM1	1552	1722	1624	2225
s_763	FOXA2	2010	2235	2153	2907
s_2274	ZNF26	2675	2993	3167	3921
s_5976	Non-Targeting Control	1751	1914	2341	2794
s_5372	ZNF605	3235	3689	3688	4804
s_5823	Non-Targeting Control	1356	1511	1424	1920
s_2989	BTN3A2	2280	2489	2484	3316
s_862	HOXB7	2055	2332	2248	2915
s_4746	ZNF596	2375	2633	2645	3545
s_3543	ZKSCAN7	2130	2419	2386	3261
s_5424	Non-Targeting Control	2416	2785	2683	3499
s_5425	Non-Targeting Control	2365	2745	2823	3637
s_3283	ICOS	2060	2255	2411	3117
s_1897	SRY	2772	2948	3103	4141
s_4963	ZNF621	2198	2550	2371	3406
s_4170	ZNF382	1362	1586	1644	2119
s_2141	NR2C2	2395	2635	2664	3409
s_2754	ZEB2	3452	3921	4096	5319
s_3528	ZNF415	2729	2910	3084	3972
s_5232	ETV3L	1830	2000	1941	2679
s_4235	MED30	2853	3276	3293	4325
s_4716	ZNF540	2840	3238	3087	4152
s_4273	MSANTD3	1084	1269	1226	1497
s_5621	Non-Targeting Control	1785	1991	2131	2964
s_268	NKX2-5	2357	2621	2714	3596
s_491	EVX1	1767	1912	2062	2482
s_4601	ZNF570	2455	2617	2615	3484
s_2528	ZNF212	1978	2344	2269	3042
s_2034	TEAD4	2140	2465	2475	3239
s_2220	ZNF3	2048	2379	2338	3039
s_579	FOSL2	1825	2083	2073	2661
s_1911	STAT2	2749	3062	3173	4132
s_739	HLX	1316	1516	1488	2038
s_2551	DPF3	1596	1828	1812	2410
s_5241	ZNF727	2169	2273	2282	3042
s_3356	ZNF580	1225	1410	1399	1848
s_3166	ZNF345	1942	2191	2136	2841
s_4530	ZNF597	1929	2255	2225	3014
s_1113	ISL1	2489	2796	2860	3786
s_2177	XBP1	1993	2163	2201	2849
s_84	NKX3-2	2939	3319	3118	4023
s_1690	RFX3	2013	2570	2443	3356
s_71	ATF4	3166	3329	3158	4201
s_4152	ZNF496	1247	1508	1440	1900
s_2476	ZNF223	3172	3486	3610	4712
s_713	HLA-DPB1	2029	2143	2154	2797
s_3765	DMRTC2	1614	1804	1749	2257
s_5649	Non-Targeting Control	2508	2809	2831	3710
s_937	HOXD12	3919	4353	4282	5840
s_940	HOXD12	1796	2036	2066	2691
s_848	HOXB3	2544	2733	2711	3581
s_3725	IL21	2767	3114	3191	3900
s_5347	SP9	1258	1266	1317	1586
s_2610	TP63	1499	1527	1592	2157
s_1244	MITF	2305	2634	2614	3454
s_953	HSF2	2013	2217	2600	3408
s_1765	CCL7	2684	3182	3098	4162
s_3985	GRHL2	1690	1854	1779	2458
s_2052	TFAP2A	1646	1953	1937	2596
s_4912	FOXR1	2016	2266	2246	2906
s_884	HOXC6	1531	1825	1866	2354
s_5366	MEF2B	1961	2215	2083	2793
s_526	FOXL1	1957	2087	2056	2712
s_5555	Non-Targeting Control	1400	1544	1622	2380
s_1163	LYL1	1670	1816	1816	2534
s_3903	ZNF557	2285	2579	2550	3421
s_2004	ZEB1	1329	1408	1643	1958
s_4540	ZNF534	3019	3308	3484	4467
s_3702	CREBZF	2317	2506	2471	3247
s_4292	ZNF764	1779	1906	2010	2544
s_5442	Non-Targeting Control	2652	2948	2909	3772
s_1370	NFIC	1488	1496	1512	2144
s_2586	TEAD2	1887	2123	2272	2993
s_2030	TEAD1	3245	3565	3477	4656
s_3698	NFE4	3004	3320	3180	4262
s_3332	FOXP3	2326	2433	2585	3158
s_2984	SOX30	1909	2114	2126	2923
s_5177	ONECUT3	1315	1518	1413	1909
s_4938	ZSCAN1	1435	1461	1526	1987
s_1451	SIX6	1566	1830	1762	2399
s_3861	RFX7	2781	3188	3170	4197
s_2240	ZNF12	1658	1721	1724	2258
s_4487	FOXR2	1365	1596	1542	1957
s_5811	Non-Targeting Control	1332	1469	1506	1979
s_4133	SPZ1	2440	2922	2987	3586
s_5689	Non-Targeting Control	2052	2343	2351	3058
s_4697	ZNF433	2753	3104	3148	4035
s_2602	BHLHE40	2024	2380	2302	2977
s_4035	ZNF34	2271	2659	2470	3295
s_4372	SP7	1594	1610	1740	2184
s_1200	MAX	2357	2727	2825	3691
s_958	HSF4	2627	2905	2878	3977
s_851	HOXB4	2021	2247	2289	2986
s_2970	IL24	2403	2503	2627	3368
s_606	GATA4	1867	2185	2082	2914
s_5802	Non-Targeting Control	2307	2581	2632	3472
s_1826	SOX3	2269	2564	2514	3253
s_951	HSF1	950	987	1014	1490
s_773	HNF4G	2348	2552	2591	3445
s_5927	Non-Targeting Control	1128	1349	1309	1647
s_802	HOXA3	2590	2982	2951	3823
s_772	HNF4A	1125	1291	1314	1769
s_5384	MICA	1999	2195	2236	2906
s_2304	ZNF41	2084	2455	2534	3286
s_4130	ZNF594	1214	1397	1330	1772
s_560	FOXO1	1453	1620	1596	2153
s_4984	ZNF707	2827	3037	3141	4146
s_4497	ZFP28	1256	1380	1312	1714
s_1251	FOXO4	3128	3576	3692	4770
s_2008	TCF12	2440	2569	2545	3289
s_3426	SOX18	1398	1514	1566	2045
s_1103	IRF5	2346	2474	2490	3377
s_4747	GLIS3	2841	3134	3158	4129
s_2881	AGPAT1	1209	1407	1355	1838
s_121	RUNX2	3465	3841	4008	5222
s_1425	NPAS1	980	958	993	1248
s_4180	ZNF587	3051	3362	3438	4261
s_4777	ZNF675	2608	3121	3128	4026
s_4340	ZNF501	2403	2728	2642	3469
s_627	GFI1	2904	3267	3364	4308
s_1037	IL10	1938	2202	2157	2881
s_1128	JUNB	1405	1721	1614	2222
s_1834	SOX5	1409	1663	1610	2091
s_5491	Non-Targeting Control	1623	1959	1821	2507
s_1137	LHX1	2236	2414	2397	3247
s_608	GATA4	1423	1596	1648	2089
s_1565	POU2F2	2678	3070	2943	3866
s_1622	PRKRIR	2537	2843	2797	3663
s_1143	LMX1A	843	910	905	1099
s_4612	IL23R	1929	2069	2093	2649
s_4222	ZNF616	1858	2050	2062	2601
s_3761	FKBPL	3300	3844	3789	4992
s_421	NR2F6	2339	2522	2386	3185
s_5282	SEBOX	1486	1668	1646	2132
s_1091	IRF2	2356	2578	2814	3377
s_5527	Non-Targeting Control	1716	1820	1800	2478
s_759	FOXA1	2786	2879	2846	3909
s_4314	FOXP2	2545	2831	2824	3492
s_803	HOXA3	1202	1362	1270	1745
s_1914	STAT3	1654	1721	1747	2236
s_1220	MEF2D	2273	2537	2493	3301
s_3551	MESP1	2097	2348	2154	3024
s_5329	BTNL10	1555	1607	1654	2105
s_1972	TBX15	1883	2273	2360	2962
s_3743	TGIF2	1417	1475	1537	1929
s_3465	FEZF2	1464	1630	1494	2026
s_1351	NFATC4	1634	1868	1859	2532
s_3011	PTGDR2	1303	1384	1439	1881
s_4546	ZNF418	2387	2665	2595	3402
s_4609	GLIS1	1244	1345	1269	1662
s_4600	ZNF570	2557	3121	3112	4106
s_1387	NFKB2	2183	2391	2486	3050
s_2227	ZNF7	1639	1914	1833	2436
s_3988	GRHL2	1983	2263	2467	3055
s_1886	SREBF1	1929	1778	1979	2535
s_4450	OSR1	2020	2088	2124	2845
s_3911	HMBOX1	2635	2887	2791	3686
s_346	E4F1	2390	2734	2784	3894
s_4843	ZBTB12	2382	2576	2669	3439
s_4027	PBX4	2152	2498	2375	3205
s_1491	PAX7	2014	2237	2165	2930
s_5148	ZNF662	2169	2387	2292	3148
s_73	ATOH1	1541	1622	1610	2086
s_2045	TERF2	2710	3239	3167	4236
s_2445	ZSCAN9	2463	2734	2798	3659
s_2080	TFDP1	1783	2069	1899	2545
s_5947	Non-Targeting Control	2513	2744	2675	3697
s_598	GATA2	1387	1573	1570	2104
s_134	CBFB	2608	2882	2880	3649
s_3803	LHX5	1732	2062	1814	2586
s_1486	PAX6	1623	1855	1834	2347
s_3142	ZKSCAN5	2197	2554	2482	3332
s_1151	LTA	3692	4063	4162	5476
s_3364	ZNF219	1295	1398	1430	1963
s_4664	ZNF519	1893	2105	2137	2792
s_4646	ZNF782	3894	4308	4375	5913
s_3733	PRDM12	2352	2761	2819	3480
s_5019	ZNF680	2970	3351	3452	4383
s_1678	REST	2627	3139	2959	3942
s_4069	TFAP2D	1054	1137	1141	1531
s_547	FOXM1	2215	2483	2470	3224
s_4297	CENPBD1	2056	2418	2250	3040
s_5635	Non-Targeting Control	2889	3471	3281	4435
s_684	HIC1	2596	2902	2976	3982
s_4901	NCR3	1532	1745	1789	2234
s_1583	POU4F1	1244	1349	1436	1723
s_166	CDX2	1637	1663	1723	2150
s_22	AKT1	1595	1864	1776	2319
s_4295	CENPBD1	2262	2507	2588	3382
s_776	HNF4G	2835	3148	3376	4479
s_4356	OLIG1	1148	1336	1280	1848
s_2219	ZNF3	1819	2207	2099	2542
s_4547	ZNF417	2806	3178	3063	4093
s_4416	ZNF787	1907	2093	1926	2751
s_3337	ZBTB7B	2009	2279	2169	3010
s_2259	ZNF19	2305	2593	2603	3382
s_1850	SOX15	1778	2166	1982	2473
s_1513	PGR	1798	2010	2264	2772
s_5713	Non-Targeting Control	2281	2595	2529	3397
s_3404	CXXC5	1150	1241	1181	1580
s_3701	CREBZF	2286	2689	2514	3391
s_3991	ZFP2	2663	2756	2808	3722
s_3136	ZMYND8	1388	1562	1582	2089
s_4993	FOXD4L3	3263	3594	3742	4725
s_1669	RELA	1913	2121	1980	2644
s_4817	TUBB	2747	3029	2917	3834
s_1054	IL12RB2	3314	3750	3850	4885
s_3775	DMRTA1	1250	1369	1481	1944
s_5260	ZNF704	2395	2670	2604	3398
s_4565	ZNF563	2217	2601	2711	3343
s_5364	MEF2B	2633	2884	2798	3875
s_1359	NFE2L1	2435	2681	2706	3606
s_5935	Non-Targeting Control	2969	3264	3222	4090
s_2587	TEAD2	2164	2338	2245	3073
s_4994	FOXD4L3	835	923	903	1183
s_995	IL2RA	2923	3041	3283	4103
s_3043	ATF5	1559	1734	1627	2155
s_5628	Non-Targeting Control	1667	1918	1942	2555
s_3393	PRRX2	1246	1354	1340	1753
s_201	CCR1	2445	2973	2645	3664
s_775	HNF4G	2974	3233	3261	4332
s_2418	ZNF174	2245	2582	2537	3357
s_4940	ZNF780A	2463	2759	2754	3680
s_3561	BARX1	1968	1935	2111	2603
s_854	HOXB5	1859	2120	2018	2722
s_4401	ZNF816	2883	3424	3430	4661
s_2963	ARID5A	1711	1928	1969	2469
s_3247	ZBTB11	2036	2296	2407	3205
s_304	DLX5	1939	2150	2227	2771
s_4953	ZFP82	3250	3655	3848	4855
s_4446	ZNF280A	1935	2189	2234	2762
s_202	CCR1	2246	2652	2565	3402
s_5814	Non-Targeting Control	2075	2382	2381	2964
s_1735	SALL2	1479	1686	1644	2131
s_5354	ZNF705G	3539	4038	4019	5296
s_4859	ZSCAN23	3034	3479	3582	4666
s_2412	ZNF157	2161	2428	2545	3085
s_3779	NEUROG2	1473	1628	1632	2197
s_2286	ZNF33A	3563	4007	4079	5223
s_5184	ZNF805	2043	2439	2289	3093
s_770	HNF4A	1464	1563	1611	2074
s_5604	Non-Targeting Control	2090	2383	2525	3230
s_2056	TFAP2B	2618	3004	3013	3833
s_2324	ZNF75D	2273	2606	2734	3672
s_3293	RAX	2929	3409	3301	4256
s_3009	PTGDR2	1971	2135	2317	2917
s_2356	ZNF121	2960	3280	3471	4458
s_2841	KLF2	1841	2129	1978	2724
s_4138	GLIS2	1927	2086	2048	2573
s_5646	Non-Targeting Control	1741	1994	2020	2678
s_4972	ZNF660	2475	2837	2726	3747
s_699	ZBTB48	1207	1390	1223	1710
s_3916	ZNF329	2328	2719	2694	3325
s_1559	POU2AF1	3061	3448	3352	4422
s_1046	IL12B	1991	2130	2087	2835
s_3235	ZBTB32	1909	2079	2201	2919
s_2435	ZNF184	2263	2538	2312	2993
s_1551	PRRX1	869	1028	934	1356
s_2203	ZIC1	3668	4232	4245	5503
s_3530	IL26	2074	2339	2274	3052
s_4815	TUBB	1950	2221	2134	2878
s_1718	RXRA	3771	4253	4057	5343
s_2596	YBX3	2181	2509	2567	3205
s_660	GTF2B	3423	3969	3737	5013
s_4586	ZNF98	1798	2121	2190	2750
s_1114	ISL1	1869	2157	1910	2568
s_5231	ETV3L	1518	1772	1663	2284
s_1253	NR3C2	1546	1834	1910	2521
s_5509	Non-Targeting Control	1578	1830	1819	2352
s_2393	ZBTB16	1285	1559	1427	1862
s_2093	TGFBR1	1910	2118	2134	2825
s_413	EN2	1559	1798	1695	2220
s_5868	Non-Targeting Control	2730	3091	3082	4050
s_5426	Non-Targeting Control	2505	2865	2955	3774
s_1817	SOX1	1639	1739	1781	2389
s_2778	NR1H4	1228	1445	1424	1881
s_1158	LTF	1551	1582	1893	2142
s_4944	ZNF283	1677	1976	2008	2558
s_322	E2F1	1096	1270	1277	1773
s_2197	ZFY	3903	4227	4321	5675
s_5289	ANHX	2541	2771	2765	3714
s_4564	ZNF563	1843	2062	2126	2819
s_3232	FOXB1	1497	1743	1617	2188
s_21	AKT1	2030	2308	2222	3009
s_1864	SP2	2298	2489	2602	3342
s_906	HOXC13	1411	1721	1615	2198
s_955	HSF2	2945	3209	3530	4545
s_2692	PPT2	1015	1121	1193	1500
s_4541	ZNF534	2210	2706	2685	3544
s_3531	IL26	1996	2446	2338	2932
s_4256	ZNF479	2684	2951	2996	3861
s_4580	ZNF558	2596	2891	2852	3813
s_2663	MSC	1528	1629	1660	2143
s_1784	SIM1	3159	3533	3612	4624
s_1315	MYOD1	1719	1891	1905	2574
s_357	EGR2	3596	4086	3893	5561
s_4558	ZNF524	3339	3701	3627	4869
s_35	AR	1369	1522	1518	2011
s_3932	E2F8	1897	2017	2078	2844
s_1607	PPARA	1336	1447	1549	1924
s_4508	ZNF664	3349	3637	3530	4450
s_1951	TBX1	2139	2337	2429	3247
s_313	DNMT1	1556	1695	1723	2306
s_857	HOXB6	1481	1617	1673	2117
s_5559	Non-Targeting Control	2303	2628	2633	3326
s_4581	ZNF558	3037	3387	3528	4540
s_164	CDX1	1821	1958	1908	2567
s_5182	ZNF793	1640	1807	1944	2364
s_5788	Non-Targeting Control	1945	2122	2186	2726
s_2862	HOXB13	1290	1421	1428	1979
s_4569	SIX5	848	964	1014	1328
s_1155	LTB	2250	2476	2610	3319
s_4376	ASCL4	1142	1298	1229	1723
s_3620	VARS2	2645	3141	3013	3796
s_2979	VAX1	1401	1535	1506	2093
s_510	FOXC1	1555	1659	1717	2168
s_1849	SOX15	1125	1221	1213	1561
s_1294	MYC	1032	1218	1154	1457
s_3878	ZNF655	2637	2922	2926	3728
s_3306	CXXC1	2172	2434	2522	3114
s_5325	ZSCAN30	2220	2705	2671	3414
s_5518	Non-Targeting Control	2624	2956	3118	3962
s_3049	ZNF652	3078	3720	3514	4725
s_3726	IL21	2456	2839	2848	3672
s_339	E2F5	2474	2721	2764	3557
s_5871	Non-Targeting Control	1447	1582	1632	2208
s_4079	KLF16	950	1075	1073	1412
s_1288	MYBL1	2152	2502	2350	3275
s_4220	TGIF2LX	3294	3731	3911	4887
s_1566	POU2F2	2623	2870	2892	3749
s_2898	DMRT2	2581	2842	2972	3919
s_1540	PLAG1	2093	2201	2366	3024
s_4592	ZNF681	2493	2865	2909	3755
s_1668	REL	2873	3584	3606	4267
s_4002	TET1	2293	2462	2373	3243
s_2693	HAND1	1816	2265	2073	2689
s_2482	ZNF225	1358	1580	1566	2024
s_3118	HEY1	1507	1738	1737	2377
s_638	GLI3	2028	2179	2204	2993
s_1341	NFIA	2418	2951	3056	2908
s_3151	ZNF324	1549	1589	1687	2180
s_1680	REST	2984	3394	3259	4428
s_3307	CXXC1	3687	4230	4308	5665
s_223	CCR7	1855	2018	2123	2646
s_261	CSF2	2143	2373	2279	3057
s_3248	ZBTB11	2837	3106	3113	4038
s_2880	BATF	1917	2096	2074	2707
s_2043	TEF	2204	2347	2385	3066
s_5662	Non-Targeting Control	2690	2872	3048	3918
s_688	HIF1A	3563	4004	3931	5103
s_3886	ZNF343	2077	2409	2437	3035
s_4690	ZNF791	2075	2212	2282	2758
s_5141	HES5	1957	2037	2272	2800
s_3622	ZNF248	3756	4349	4298	5648
s_873	HOXC4	1418	1645	1681	2267
s_1843	SOX10	2487	2778	2755	3661
s_1738	SALL1	2009	2244	2221	2868
s_3330	FOXP3	1513	1671	1707	2227
s_5217	LHX8	1670	1832	1809	2444
s_1135	LAG3	2278	2551	2432	3317
s_533	FOXJ1	1258	1405	1453	1840
s_2555	DPF1	1210	1535	1401	1895
s_4475	NKX2-6	1771	2012	2127	2577
s_2372	ZNF134	3292	3490	3501	4660
s_4999	VSX2	1203	1423	1398	1891
s_1964	TBX5	2558	2926	3030	4093
s_5350	SP9	1537	1782	1710	2239
s_5743	Non-Targeting Control	1859	1965	1951	2624
s_1633	PSMB9	2610	2809	2769	3649
s_2724	GTF2IRD1	2526	2669	2863	3662
s_5963	Non-Targeting Control	3216	3597	3709	4799
s_3164	POU2F3	2899	3167	3097	4163
s_3611	ZNF695	1621	1838	1772	2519
s_4303	ZNF561	2613	3061	3176	4138
s_2337	ZNF84	2027	2261	2453	3119
s_5969	Non-Targeting Control	2539	2787	2945	3779
s_4080	KLF16	1287	1473	1214	2076
s_1277	MXI1	2328	2752	2775	3581
s_3359	LEF1	1093	1262	1257	1705
s_2873	DEAF1	1917	2178	2218	2885
s_1558	POU2AF1	1324	1416	1492	1873
s_4493	ZFP92	1997	2137	2114	2782
s_5594	Non-Targeting Control	2388	2599	2710	3639
s_4025	PBX4	2596	2821	2703	3676
s_820	HOXA7	1116	1281	1161	1721
s_4178	ZNF587	3278	3717	3742	4605
s_2751	ST18	3328	3718	3474	4774
s_809	HOXA5	3572	4048	3930	5407
s_4527	ZNF597	1353	1559	1527	2030
s_3068	ZBTB1	2076	2364	2447	3204
s_4352	FOXP4	1522	1737	1692	2228
s_2264	ZNF182	2187	2402	2481	3380
s_5475	Non-Targeting Control	1205	1241	1255	1697
s_4091	ZNF394	2497	2871	2920	3731
s_2743	NFE2L3	1455	1530	1663	1992
s_503	FOXF1	2020	2194	2197	2752
s_2278	ZNF28	1766	1910	1917	2604
s_1525	PITX2	2073	2267	2154	2937
s_3678	ZNF529	2067	2233	2219	3089
s_702	HLA-B	3272	3327	2854	4634
s_5418	Non-Targeting Control	3176	3441	3224	4584
s_1391	NFKBIL1	1847	2098	2142	2728
s_2620	HESX1	2255	2561	2439	3337
s_3207	EHF	2200	2362	2389	3281
s_4642	ZNF483	2293	2521	2387	3235
s_2870	ZNF211	1824	2091	2001	2758
s_3527	ZNF415	3085	3400	3467	4520
s_11	NR0B1	2005	2437	2218	2935
s_5058	MSGN1	1031	1179	1134	1627
s_341	E2F6	1915	2258	2235	2838
s_5066	NOTO	1324	1393	1379	1930
s_3385	ZNF117	2580	2812	3023	4041
s_3137	ZIM2	2087	2201	2281	2851
s_3501	ZNF821	1957	2222	2255	3142
s_1667	REL	4506	4952	5032	6738
s_155	CD44	1611	1758	1908	2630
s_221	CCR7	3046	3481	3523	4657
s_159	CDC5L	1785	1914	1915	2620
s_5515	Non-Targeting Control	2083	2470	2366	3114
s_662	GTF2I	1435	1674	1640	2154
s_3052	ZNF652	3630	4184	4196	5662
s_3845	CREB3L2	1454	1585	1530	2072
s_1018	IL6	2230	2613	2726	3563
s_4363	DBX1	2647	2867	2943	3956
s_4021	ESX1	1733	1784	1899	2473
s_3549	MESP1	1222	1636	1505	2083
s_5139	HES5	1261	1481	1456	1875
s_2541	HMGA2	1589	1882	1785	2345
s_5540	Non-Targeting Control	2092	2434	2273	3085
s_915	HOXD3	2019	2214	2104	2758
s_2239	ZNF12	3367	3680	3671	4923
s_1247	KMT2A	2582	2833	2855	3752
s_3885	ZNF343	1181	1347	1324	1778
s_5956	Non-Targeting Control	2038	2226	2356	3133
s_695	HIVEP2	2029	2228	2254	2899
s_3105	CUX2	2453	2622	2740	3484
s_1708	RORB	2831	3070	3093	4087
s_3960	ZNF669	2276	2439	2513	3229
s_2510	LST1	2680	2931	2949	3801
s_651	NR3C1	2724	3074	3124	4136
s_1591	POU4F3	2059	2209	2229	2940
s_3684	RBAK	2691	3071	2960	3986
s_3154	SPDEF	1565	1765	1666	2221
s_300	DLX4	1828	1953	1902	2505
s_3669	ZBTB26	2936	3345	3432	4626
s_137	CD1A	2869	3103	2781	3951
s_5276	NKX2-4	1913	2090	2140	2937
s_2415	VEZF1	3540	3904	3900	5093
s_2309	ZNF45	1871	2068	2010	2683
s_2517	MAFK	1046	1236	1150	1523
s_5889	Non-Targeting Control	2356	2572	2744	3339
s_2571	ZNF282	1066	1219	1183	1652
s_36	AR	1219	1409	1426	1937
s_723	HLA-DQB2	913	1020	989	1404
s_1471	PAX2	1646	1944	1850	2417
s_967	FOXN2	1381	1853	1552	2111
s_5861	Non-Targeting Control	1112	1250	1301	1698
s_3450	ZNF586	2213	2538	2686	3356
s_2903	LBX1	1080	1162	1151	1471
s_5178	ONECUT3	1419	1496	1378	2001
s_3780	NEUROG2	1381	1461	1478	1943
s_2567	SOX14	1605	1890	1924	2442
s_3747	BACH2	2323	2541	2622	3322
s_2552	DPF3	2256	2541	2592	3289
s_4311	FOXP2	2707	3075	2970	4036
s_5220	ZNF705A	3006	3362	3541	4606
s_1485	PAX6	1945	2177	2056	2726
s_3005	ZHX1	1726	1974	2067	2587
s_5159	MAFA	2059	2121	2144	2872
s_96	CXCR5	2225	2409	2470	3098
s_5037	ZKSCAN2	2589	2769	2907	3932
s_5394	ZNF891	1778	2024	2141	2738
s_1464	OVOL1	2088	2174	2256	2871
s_5855	Non-Targeting Control	3360	3814	3718	5173
s_1532	PITX3	2248	2485	2502	3221
s_398	ELK4	2089	2325	2434	3209
s_1506	PBX3	3322	3975	3923	5087
s_247	CREBL2	2394	2627	2641	3468
s_4119	NKX6-2	1393	1594	1509	2181
s_4643	ZNF782	1498	1888	1778	2260
s_2082	TFDP2	2583	2781	2844	3799
s_5783	Non-Targeting Control	1576	1864	1715	2127
s_3829	GZF1	1911	2096	2152	2852
s_3333	TBX22	2371	2552	2586	3377
s_1081	PDX1	1294	1373	1517	1928
s_2360	ZNF124	2434	2712	2624	3643
s_4583	ZNF98	2520	2946	2888	3637
s_2767	MAFB	1937	2535	2406	3094
s_1435	NRF1	1326	1412	1398	1931
s_1028	IL6ST	2846	3269	3272	4321
s_746	NR4A1	1743	1876	1915	2428
s_3355	ZNF580	2793	3043	3017	3907
s_557	FOXO1	1115	1217	1238	1562
s_204	CCR1	2164	2410	2461	3274
s_2780	NR1H4	1988	2230	2395	3194
s_5704	Non-Targeting Control	4143	4732	4678	6289
s_1048	IL12B	3966	4529	4409	5947
s_3241	TAF5L	1939	2197	2220	2784
s_5944	Non-Targeting Control	1851	1912	1940	2494
s_1	ABCF1	1584	1827	1660	2224
s_1396	NFYA	2116	2402	2366	3165
s_626	GFI1	1802	2155	2111	2833
s_979	IFNGR2	3029	3493	3384	4586
s_4313	FOXP2	1998	2135	2104	2717
s_5595	Non-Targeting Control	1838	1930	1895	2504
s_957	HSF4	1646	1858	1799	2367
s_2459	ZNF205	1393	1573	1472	2016
s_5765	Non-Targeting Control	1233	1378	1125	1643
s_4322	FOXQ1	1630	1740	1856	2492
s_4188	ZIC5	1015	1070	1176	1543
s_464	ETV1	2799	2910	3045	3982
s_5441	Non-Targeting Control	2240	2517	2566	3529
s_4971	ZNF660	1648	1913	1819	2393
s_1950	TBX1	2436	2926	2749	3688
s_539	FOXC2	1690	2006	1884	2661
s_1725	RXRG	1272	1372	1426	1942
s_383	ELF4	3186	3522	3669	4736
s_327	E2F2	2032	2190	2059	2890
s_3147	MAFF	622	816	861	1159
s_2444	ZNF189	1724	1935	2082	2709
s_2300	ZNF37A	629	678	718	957
s_1319	MYOG	1752	1935	1910	2504
s_1006	IL4	3567	3980	3904	5341
s_352	EBF1	2491	2723	2691	3499
s_2901	LBX1	2049	2301	2208	2941
s_719	HLA-DQB1	1403	1471	1500	1988
s_3354	ZNF580	427	486	506	660
s_167	CDX2	2365	2511	2617	3179
s_3854	ISL2	1736	1863	1769	2478
s_5064	NOTO	1748	2033	2064	2693
s_5205	ZNF880	2286	2547	2487	3352
s_1031	IL7R	2020	2216	2170	2949
s_30	AIRE	2017	2271	2175	2946
s_4455	ZFP42	1706	1916	1869	2488
s_2297	ZNF37A	2495	2867	2771	3788
s_2040	TEAD3	1879	2143	2068	2731
s_479	ETV5	1509	1727	1730	2246
s_3808	ZSCAN31	3317	3665	3722	4930
s_2265	ZNF22	1518	1557	1740	2099
s_1321	NEUROD1	2345	2549	2652	3574
s_4763	GSX2	1787	1940	2021	2664
s_2981	SOX30	1310	1431	1397	1926
s_1276	MTF1	2925	3593	3497	4691
s_5882	Non-Targeting Control	1640	1887	1748	2285
s_925	HOXD9	1854	2070	2300	2838
s_555	FOXS1	1233	1381	1379	1874
s_2479	ZNF224	2489	2813	2980	3802
s_2198	ZFY	2001	2488	2311	3208
s_2597	BARX2	1783	1978	1983	2601
s_690	HIVEP1	1720	1816	1839	2385
s_4857	RFX6	1803	2056	2160	2689
s_3762	FKBPL	1470	1577	1696	2152
s_2695	HAND1	3024	3576	3395	4435
s_4691	ZNF564	2146	2558	2516	3338
s_3597	PRDM9	1517	1699	1740	2323
s_5081	ZNF879	2026	2146	2305	2887
s_4870	ZNF396	2324	2491	2488	3483
s_2439	ZSCAN26	2252	2713	2722	3327
s_2975	ATF7	2582	2756	2155	3760
s_3502	ZNF821	2854	3122	3013	4105
s_1927	STAT5B	2025	2239	2404	3230
s_469	ETV3	1695	1976	1937	2335
s_5790	Non-Targeting Control	3265	3652	3679	5133
